video_id,title,channel_title,category_id,views,likes,dislikes,comment_total,date
FfRGxN2zeWU,Angelica Hale: 10-Year-Old Singer Blows The Audience Away - America's Got Talent 2017,America's Got Talent,24,1152533,25561,1142,4237,14.09
-Ifnaxi2LQg,Fergie - You Already Know ft. Nicki Minaj,FergieVEVO,10,1668188,88156,5892,7369,14.09
QBGaO89cBMI,Radiohead - Lift,Radiohead,10,1091878,49488,537,3881,14.09
bvomHFZO0mk,Official US Find Your Voice Trailer - Disney/Pixar's Coco,Disney•Pixar,1,558740,4842,259,1083,14.09
LcZ2AuvxXNA,Nerf Bow Trick Shots | Dude Perfect,Dude Perfect,17,11475270,398493,8158,24861,14.09
w8fAellnPns,Juicy Chicken Breast - You Suck at Cooking (episode 65),You Suck At Cooking,26,585991,26814,778,2165,14.09
twzJzolIl_A,PUBG AIRSOFT - REAL LIFE BATTLEGROUNDS!,Node,20,257201,10096,227,1362,14.09
lamseWekh8Y,Weekend in BRIGHTON with Mike! | Fleur De Vlog,FleurDeVlog,22,81675,3085,42,308,14.09
yyKyEZ0HWNw,A Day In The Life: What I Eat In A Day | The Anna Edit,The Anna Edit,26,46864,1893,47,159,14.09
zZ2CLmvqfXg,"REVEALED - FIFA 18 stats for Chelsea's Hazard, Luiz & Christensen!",Rio Ferdinand Presents FIVE,24,482329,11797,178,575,14.09
CsdzflTXBVQ,Best Floyd Mayweather Interview | Awkward Puppets,Awkward Puppets,23,705475,34493,549,3180,14.09
F6zuGsGsnew,Bolton 0-1 Blades - match action,SheffieldUTube,17,9749,153,4,10,14.09
ql0Op1VcELw,What's Actually the Plane of the Future,Wendover Productions,27,772128,21776,813,2839,14.09
9wacs-xHaFI,Farage to Juncker: You've Learnt Nothing from Brexit,Ross Kempsell,22,8940,72,10,49,14.09
CI1C_zEVNmI,Gucci Mane - Curve feat The Weeknd [Official Audio],OfficialGucciMane,10,482637,28975,336,2423,14.09
DuPXdnSWoLk,The Child in Time: Trailer - BBC One,BBC,24,57168,1305,17,176,14.09
IYvEhgYy35I,The xx - On Hold (Jamie xx Remix),The xx,10,111776,4848,68,311,14.09
zcqZHYo7ONs,Bell's Theorem: The Quantum Venn Diagram Paradox,minutephysics,28,292538,16890,322,1834,14.09
dMsOh7V_5zw,"Enzo Amore vs. The Miz: Raw, Sept. 11, 2017",WWE,17,746904,12073,755,1562,14.09
qZVm-2nM0sA,Rudimental - Sun Comes Up feat. James Arthur [Official Video],Rudimental,10,304490,10867,171,385,14.09
T7vNXvydnvs,The Clowns Who Say the 'IT' Movie Could Ruin Their Careers | This Morning,This Morning,24,207071,2021,1977,0,14.09
zAtHxJvSczA,Does Maggie Gyllenhaal Have Taylor Swift’s Scarf? | WWHL,Watch What Happens Live with Andy Cohen,24,87061,220,43,115,14.09
MdzGZv3zQ-U,"Action Bronson and Sean Evans Have a Sandwich Showdown, Judged by Mario Batali | Sean in the Wild",First We Feast,26,579530,17842,277,1852,14.09
6vGg-jJl30A,THIS MADE MY DAD CRY! | Story of my Comeback Competition,Nile Wilson,17,214481,12908,125,937,14.09
eM_FR7I2Ttw,Harry Styles - The Chain (Fleetwood Mac cover) in the Live Lounge,BBCRadio1VEVO,10,1247121,68785,1092,4582,14.09
LDcm6twPEJA,The Problem With Our Phones,The School of Life,27,205103,10944,471,1206,14.09
IpJ1RyOWOUI,It's Time For The Jack & Reiss Show!!! | Arsenal v FC Köln Starting 11,ArsenalFanTV,17,86229,1870,97,759,14.09
v_bbo1hUJeY,Meet Me in the Gap - Cher & Future - Full TV Spot,Gap,24,53745,483,57,206,14.09
ZQK1F0wz6z4,What Do You Want to Eat?!,Wong Fu Productions,24,413020,18223,404,1671,14.09
3-yamPXZQtU,Bryson Tiller - Run Me Dry (Official Video),BrysonTillerVEVO,10,743630,48909,471,3746,14.09
TqG3syU5H7E,WHY I STOPPED UPLOADING,Estée Lalonde,22,209260,6056,420,573,14.09
4MkC65emkG4,Hand In Hand A Benefit For Hurricane Relief | MTV,MTV,24,393968,10053,596,1191,14.09
itGLQk8oY2Q,SHOPPING FENTY BEAUTY & BACK AT THE GYM | VLOGTEMBER,SamanthaMariaVlogs,26,115702,4367,111,479,14.09
hQbeB0YXLhs,Fenty Beauty Pro Filt'r Foundation Review|| Nyma Tang #thedarkestshade,Nyma Tang,26,2511096,90132,1319,7936,14.09
2wxyDrfwlXQ,What's In This 90s Mystery Caboodle?,grav3yardgirl,26,429138,18013,343,3900,14.09
a7Sf_H2cFdM,Drowning for Power - Rooster Teeth Animated Adventures,Rooster Teeth,1,947706,25968,741,1139,14.09
7wGDvthZ0ng,"PewDiePie Getting TAKEN DOWN After Saying N Word? KSI CALLS Out PewDiePie, Banks Defends Him",Scarce,24,1759154,54336,8854,37011,14.09
qVUSLxQyy9c,"Exclusive: President Trump Being Drugged Ahead Of Coup, Sources Claim",The Alex Jones Channel,25,187511,4086,842,3372,14.09
oDIDZ9EmQfA,Jumping Through Impossible Shapes!,Rclbeauty101,24,1180879,47863,1640,4295,14.09
GpAuCG6iUcA,Fifty Shades Freed - Teaser [HD],Fifty Shades,24,4959620,18534,2722,2450,14.09
4tXF7w1Nbhk,"MOVING VLOG #2 | EVERYTHING IS PINK, A HOUSE TOUR OF WHAT I'VE DONE SO FAR+ BUILDING IKEA FURNITURE!",Emily Canham,22,162622,9173,94,951,14.09
g6piCiaGMZs,How To Make LLOYD From The NEW LEGO NINJAGO MOVIE Out Of CAKE | Yolanda Gampp | How To Cake It,How To Cake It,26,496246,25067,236,3634,14.09
LTnl36-0-zU,After Hours: 6 Movies Whose Timelines Don't Add Up,Cracked,23,410405,14670,344,1407,14.09
iXexmZm3_j8,$3 Seafood Vs. $213 Seafood • Australia,BuzzFeedVideo,22,4830992,107671,2276,11743,14.09
BlBztBP0OAs,Autumn Fashion Haul - £35 Highstreet & Luxury,Amelia Liana,26,62029,1985,76,216,14.09
5ywKal6-anc,"Gigi Hadid Loses High Heel During Fashion Week, Walks It Off Like a Pro | TMZ",TMZ,24,792162,3186,2354,929,14.09
Odoe1qVkcJ4,The Good Boys Of YouTube (The Jimquisition),Jim Sterling,20,481646,26919,8151,13162,14.09
VIlqTS96NFY,"Autumn Hair, Lingerie & Lots More! August Favourites 2017 | Melanie Murphy",Melanie Murphy,22,41152,2278,44,470,14.09
U3sE8SH-Qic,Zappacosta Scores A Screamer. Watch The Goals & More From Chelsea vs Qarabag | The Reaction,Chelsea Football Club,17,71912,2013,17,165,14.09
zTjcPeb2Gwg,IM GONNA BE A FATHER (Things Got Awkward),Wil Dasovich,22,892442,27573,554,6161,14.09
-JmNKGfFj7w,Jim Carrey Sounds Off on Icons and More at NYFW 2017 | E! Live from the Red Carpet,E! Live from the Red Carpet,24,2817039,18480,723,5724,14.09
xA70bP5uzao,FENTY BEAUTY By Rihanna Review + Wear Test,Amy Macedo,26,55602,2433,84,453,14.09
NIpEbO-M6bY,Hurricane Irma: Looters caught on camera in Miami - BBC News,BBC News,25,141012,498,208,1951,14.09
gG7JEFWQ_18,Last Week I Found Jesus,DarkSquidge,22,85814,5415,68,1723,14.09
Xpl2qTR6p-A,"Ringo Starr on peace, love, and why he thinks Brexit is a 'great move' - BBC Newsnight",BBC Newsnight,25,2055,62,24,0,14.09
bhk1rzBdvtI,Harrison Styles is heading in One Direction… Boot Camp! | Auditions Week 2 | The X Factor 2017,The X Factor UK,24,169383,2615,73,0,14.09
WoPtuVbaSKQ,CHOCOLATE CHIP COOKIE CUPCAKES - NERDY NUMMIES,Rosanna Pansino,26,376653,21238,220,3538,14.09
j6fn3LfIfww,Was It Worth It?,Bubzvlogz,22,144652,5837,46,455,14.09
xKXxJcf6_IE,Tommy Wiseau On Why James Franco Was Perfect For 'The Disaster Artist' | Los Angeles Times,Los Angeles Times,25,179765,2642,25,466,14.09
gQvHtXWlXDE,Minelli - Empty Spaces (Official Video) [Ultra Music],Ultra Music,10,352810,4634,238,331,14.09
08RHSZvixec,BLIND TASTE TEST // Grace Helbig,Grace Helbig,22,158779,10142,60,1003,14.09
DUFBEamEF0Q,Larry's Back & Nothing Has Changed | Curb Your Enthusiasm Season 9 Trailer #2 (2017) | HBO,HBO,1,541685,6617,117,901,14.09
JsTptu56GM8,How Computers Compress Text: Huffman Coding and Huffman Trees,Tom Scott,27,348472,18536,115,1070,14.09
HRr8GRgOGAc,Killing spawn peekers can be hard sometimes,sjallday0015,22,352123,6769,81,283,14.09
aZkqHx5uri4,Can You Assume Sexuality Based on a First Impression? | Tell My Story,SoulPancake,24,372944,15547,646,2081,14.09
TeSoGKTZQl8,TESTING SOPH X MAKEUP REVOLUTION PALETTES!! | sophdoesnails,sophdoesnails,26,205695,16389,111,2554,14.09
LLGENw4C1jk,"Stephen A. Smith, Snoop Dogg and Magic Johnson discuss Colin Kaepernick | First Take | ESPN",ESPN,17,152653,1454,116,661,14.09
3VxviCvN5sU,A tribute to Sir Bruce Forsyth - Strictly Come Dancing 2017: Launch,BBC Strictly Come Dancing,24,461896,6740,299,572,14.09
GdiNiqgaMhM,NEW In Beauty: September | Fleur De Force,Fleur DeForce,26,125476,3931,75,382,14.09
QuEuV9F22N0,For Honor: Season 3 - Tribute Mode Reveal | Trailer | Ubisoft [US],Ubisoft US,20,25787,968,36,294,14.09
ykUupQoJsIY,What NOT to do at University,Daniel Howell,22,1603599,193810,804,20195,14.09
hXGTJgXPhm0,Xenoblade Chronicles 2 - Nintendo Switch - Nintendo Direct 9.13.2017,Nintendo,20,91179,3302,153,1285,14.09
ZsYwEV_ge4Y,[MV] GFRIEND(여자친구) _ Summer Rain(여름비),1theK (원더케이),10,2072539,90345,4722,15645,14.09
i2kJUYeb1Kw,6X EXTREME SPICY NOODLE CAR RIDE (I CRIED) | Ranz and Niana,Niana Guerrero,24,564123,33312,488,4152,14.09
jyAZO-NROiI,Mean Girls on Broadway • Talking and Singing,Mean Girls on Broadway,22,29598,84,2,8,14.09
ppGCbh8ggUs,The Constitution of the Spartans,Historia Civilis,27,252320,12479,202,1635,14.09
3yoGE3v4A8w,FAIL.. + *New* ESTEE LAUDER DOUBLE WEAR NUDE {First Impression Review & Demo!} 15 DAYS OF FOUNDATION,thataylaa,26,150257,10184,137,1107,14.09
YQYslaA1Lus,How Kanye West’s ‘Graduation’ Changed Music | Genius News,Genius,10,264903,11033,304,1231,14.09
u6iVspBWzZU,what is derealisation / depersonalisation?,doddlevloggle,24,168560,20643,81,2100,14.09
XsFitrO-nYk,Noel Gallagher Don't Look Back In Anger We Are Manchester 9/9/17 Oasis,stuhutchings,10,130228,1083,62,271,14.09
OudFElslbh4,Viral Instagram Makeup Trends!! Wavy Eyebrows Tested! Alisha Marie,AlishaMarie,26,1681417,85016,1038,7196,14.09
Rew50oYjRqA,FALL MAKEUP TUTORIAL | Talk  Through Tutorial | Casey Holmes,Casey Holmes,26,274309,16266,266,1965,14.09
Lx1KYzpdtLk,HOMEWARE ACCESSORIES HAUL | DECORATING OUR NEW FLAT,Inthefrow,26,63686,2599,58,275,14.09
Mq9dxmh6JiE,FENTY BEAUTY by RIHANNA FULL REVIEW,James Charles,24,1228122,47166,4719,6048,14.09
YPdZ0p_nlmk,"Mike Pence Delivers Moving Speech in Shanksville, PA. Flight 93.",Rshill7,22,89695,509,22,205,14.09
9CILSvf1snQ,GOLD DIVA MACARONS- The Scran Line,The Scran Line,26,33577,1850,35,207,14.09
2ts6s-Ekfoc,Doug hyde Summertime cake tutorial (ice cream van cake),Zoes Fancy Cakes,26,15300,860,6,52,14.09
_yIg9OTys6o,Sunbro Invades Saboten Con 2017,D Piddy,20,145607,7767,86,766,14.09
P9XyzipzINg,Watch the moment this Sky News man just couldn't talk about Brexit anymore,The Poke,24,274503,3106,129,613,14.09
oHUQe-Uxqbg,EnVy Eats - Episode 1- Taimou Style Meatballs,Team Envy,20,34939,1803,14,318,14.09
U1bpztJkdzk,TESTING WEIRD PUPPY TOYS WITH PUPPY!!! *CUTE*,LaurDIY,26,1043993,58481,587,3393,14.09
gmXuUgB7T3Y,Try-On FALL HAUL! Fashion + Drugstore Makeup | Ingrid Nilsen,Ingrid Nilsen,26,197356,6356,142,357,14.09
c7ymY8QEB2g,kirstin - Bad Weather (Official Video),kirstinVEVO,10,54815,4499,129,640,14.09
Ng5OHYQ8FII,Rashford and Woodburn not on Owen's level - Rio Ferdinand,Transfer News,17,46272,210,14,188,14.09
nZHZMVlc9A0,MINIMINTER REACTS TO KSI - ADAM'S APPLE,miniminter,20,3635565,156317,6214,6770,14.09
6aKua_hvo5Y,Resumen de FC Barcelona vs RCD Espanyol (5-0),LaLiga Santander,17,694324,6563,509,369,14.09
0KLFeWlJtvY,Tom Fletcher Book Club at WHSmith,Tom Fletcher,24,50742,3328,15,249,14.09
tx20wIAA_IE,Outrageous Post!,ItsWayPastMyBedTime,24,78823,5922,48,345,14.09
wP97gsUp4cM,El Día Después (11/09/2017): El primer día de Dembelé,El Día Después,17,289823,5729,82,310,14.09
P1HFdopKDro,50 AMAZING Facts to Blow Your Mind! #88,MatthewSantoro,27,516399,13503,467,1529,14.09
_NlKTMvnjIc,"Hurricane Irma Now a Category 3, Could 'Re-Engergize' to Category 4 | MSNBC",MSNBC,25,1774499,8057,2128,3396,14.09
eYAmnGSmKtw,SM64 Online Tutorial,Kaze Emanuar,20,230912,3601,89,1320,14.09
BdV0dkx2oik,"The Honda Civic has a very small feature, that I never noticed. Until now.",Jared's Garage,2,667703,3996,722,280,14.09
jehAZhrI7oA,IT - SPOILER Talk,Jeremy Jahns,24,808962,17616,1060,5678,14.09
NhNxeEAt41A,President Trump Delivers a Statement on Hurricane Irma 9/10/17,Based Patriot,25,78873,807,84,647,14.09
AX8-YzMKZhQ,Sam Smith - Too Good At Goodbyes (Official Audio),SamSmithWorldVEVO,10,15076956,485775,6885,20825,14.09
aJiu6uIjB4w,Yosuke Ideguchi AMAZING Goal Japan vs Australia 2-0 (2018 FIFA World Cup Qualifiers),League Moments,17,1622,0,0,0,14.09
hB436YJWCOA,Halle Berry Gets a ‘Magic’ Surprise from Co-Star Channing Tatum,TheEllenShow,24,1703223,15421,693,905,14.09
4LwpGaDKmZ8,FENTY BEAUTY by RIHANNA... HIT OR MISS?! | Jeffree Star,jeffreestar,26,5292941,187245,17327,19816,14.09
y33oo6YsUoI,I'd Fight Yaya Toure | Anthony Joshua and Chill ft. Poet and Vuj,COPA90,17,170284,6342,67,503,14.09
w6vHtjZKUss,The Gettable Ken Bone | Real Time with Bill Maher (HBO),Real Time with Bill Maher,1,362037,4853,365,1497,14.09
UBWHlCJLKIU,CR7 quiere VOLVER a INGLATERRA | ¿MALA RELACIÓN KUN-GABRIEL JESÚS? | LEWANDOWSKI ‘sueña’ con MADRID,Cracks,17,1013541,47911,633,2015,14.09
ueenKCyGINg,WE SPEAK TO ARSENE WENGER!!! | Arsenal 3-0 Bournemouth | 💥 AFTV Young Gunz 💥,AFTV Young Gunz,17,47999,396,157,150,14.09
BRzPaDMeRks,These Are The Best Features Coming To iPhones.,UrAvgConsumer,28,354557,13162,508,1306,14.09
Alp_a88C8dY,Stephen King's IT - What's the Difference?,CineFix,24,1361619,20381,1020,3113,14.09
qm1Pd7bctaU,What Would You Do: Onlooker harasses parent with different race child,What Would You Do?,24,583429,16338,246,2142,14.09
k8rV_PI10Vg,Ed Sheeran EXTENDED INTERVIEW on The Graham Norton Show,The Graham Norton Show,24,246424,4720,68,203,14.09
1ZFK3VKzQIs,AVICII: TRUE STORIES - Official Trailer,Avicii,10,84550,2289,17,143,14.09
CugyxRLS14s,Dillon Francis - Apple Keynote/iPhone X Reaction Video,Dillon Francis,10,30048,1586,50,237,14.09
A520AWwJ9lQ,XQ Super School Live | Broadcast and Pre-Show,XQ America,29,114203,270,62,8,14.09
L4titplowQY,Janet Jackson | What About (LIVE) | State Of The World Tour,JanetJacksonLEGACY,24,111620,379,11,62,14.09
WAwRqecvMSY,ROASTING YOUTUBERS' NAILS (nail diss),Simply Nailogical,24,1849540,135168,5430,23408,14.09
qPDZZj6By3Y,Killer Whales Attack Minke - Frozen Planet - BBC Earth,BBC Earth,15,180554,3458,113,459,14.09
O-SPsvtsfrw,Leeds v Burton,Burton Albion,17,6014,63,8,73,14.09
8QgMh02JvS8,The $80 Smartphone Challenge,Austin Evans,28,396083,12221,463,1772,14.09
pwHvK07tUuw,24 Genres. Two Artists. One song. All voices. - Shape of You Ed Sheeran,Peter Hollens,10,723980,50162,1000,4923,14.09
tt2k8PGm-TI,ZAYN - Dusk Till Dawn ft. Sia,ZaynVEVO,10,38678096,1458937,28784,102238,14.09
7hOaSFP3n0A,Match of the the Day's Premier League all-time XI - BBC Sport,BBC Sport,17,3006,101,2,21,14.09
o_6euFCz-qc,FENTY BEAUTY - FIRST IMPRESSIONS & REVIEW | JAMIE GENEVIEVE,Jamie Genevieve,22,426248,17361,345,1613,14.09
H9KaqCBEvvg,Rami Malek como Freddie Mercury en Live Aid,A Queen Of Magic,10,80647,475,23,106,14.09
fQxLlq7lxVM,"FENTY BEAUTY | FULL FACE BEAT,  IMPRESSIONS + REVIEW",Shameless Maya,26,414089,20838,521,6595,14.09
vaspC5kfqDU,INTER vs SPAL 2-0 - Goals & Highlights - 10/09/2017 (HD),Football Élite,17,67706,265,18,33,14.09
eJB1gcydsbU,If kids shows were honest about life,AnthonyPadilla,23,628024,49972,2011,4049,14.09
xItyQC64KWQ,UFC 215: Post-fight Press Conference,UFC - Ultimate Fighting Championship,17,131734,860,871,536,14.09
dLjaN5ofNk0,Tunnel Cam | Leicester City vs Chelsea | 2017/2018,LCFC,17,25469,167,17,43,14.09
AR4UgRJOUQY,What Does Your Search History Say About You?,AsapSCIENCE,28,1256061,29934,2662,4152,14.09
VEoITVHfyGg,Harry Potter Theory: The History Of Hagrid’s Wand,SuperCarlinBrothers,22,472426,19479,394,2327,14.09
QG9U_41ZXCU,U2: Bullet the Blue Sky,The Tonight Show Starring Jimmy Fallon,23,195079,3410,102,355,14.09
AdOSUIXlI0I,George Michael - Fantasy (Audio) ft. Nile Rodgers,georgemichaelVEVO,10,753656,10411,822,1235,14.09
2FTxKFsWz60,"The Current War Official Trailer #1 (2017) Benedict Cumberbatch, Tom Holland Biography Movie HD",Zero Media,1,775743,8659,208,969,14.09
O23RPDMdEg8,EMOTIONAL BACK TO SCHOOL!,SACCONEJOLYs,22,243245,12305,204,1022,14.09
VCVjbrt30tY,Fifth Harmony - Deliver,FifthHarmonyVEVO,10,4230773,294499,11811,24462,14.09
ahw3WH_UW7M,Mixing All My Foundations Together,Safiya Nygaard,22,4045505,156186,1996,7562,14.09
WCKJPn1UcXc,One America Appeal: Our Friends In Texas,One America Appeal,22,958504,17762,3218,0,14.09
8Z01336nDlU,Are You Fooled By These Audio Illusions?,Good Mythical Morning,23,1854629,46052,1412,10828,14.09
EQkdqhyKMdk,Tracking Hurricane Irma 9-8-17 8pm Advisory,CBS Miami,25,1102459,4117,993,2395,14.09
pAsN4lSa7O0,Blake Shelton - I'll Name The Dogs (Official Music Video),Blake Shelton,10,1984548,25975,2916,2345,14.09
c3pFWJCQy5E,Update: Problem with Chemo Pills,Courtelizz1,26,111083,3738,109,739,14.09
Zy6vBxqlapw,Kelly Clarkson - Love So Soft [Official Video],Kelly Clarkson,10,3251331,79631,2984,6576,14.09
nL_QIbe2RZ4,Bojack Horseman - For Your Own Good,Cameron Steggles,22,69958,1145,15,507,14.09
un75cup_EKs,Last Night of the Proms is even better with subtitles,John Plunkett,23,2315,14,2,7,14.09
RBRsCtVo8J8,ELEPHANT IN THE ROOM,KickThePj,1,105701,16596,32,1268,14.09
JWEwib4VQgs,Full Face of FIRST IMPRESSIONS 🤔💬 Testing NEW Makeup 💕,Shaaanxo,26,303575,16427,156,918,14.09
syBlo0z4aDI,[SEVENTEEN] GOING SEVENTEEN EP.14,SEVENTEEN,10,212719,19876,58,1732,14.09
LyrQog0JXOA,Young Thug & Carnage: Young Martha Homie ft Meek Mill [Official Music Video],Young Thug,24,823000,25570,758,2288,14.09
PPg1gN_ey2o,Liza Koshy's Dream Office Makeover | OMG We're Coming Over | Mr. Kate,Mr. Kate,26,2473585,177014,1018,6290,14.09
WE6WC_BVZ4Q,Jacob Rees-Mogg Says That He Opposes Abortion and Same-Sex Marriage | Good Morning Britain,Good Morning Britain,24,324360,4975,3652,0,14.09
xo2B67vz4HA,Small Hands Samsung Galaxy Note 8 Review,Linus Tech Tips,28,637361,20701,1048,2151,14.09
vrW88AC_a8g,Straight From : Serge Aurier,Bros. Stories,17,60016,696,29,147,14.09
-1fzGnFwz9M,9 Things You Need To Know About Kittens - Simon's Cat | 101,Simon's Cat,15,197531,7176,117,291,14.09
KuPGRc6EKCo,WE MIGHT HAVE TO EVACUATE!,Charles and Allie - CTFxC,22,220483,6752,853,1454,14.09
ZXvbz8cqafM,Taylor Swift NOW Presents: See What Taylor’s Up To NOW | AT&T,AT&T,10,865377,19381,1208,0,14.09
vOrHkqjQ46s,COUPLES IT PRANK *CLOWN*,PointlessBlogVlogs,24,671475,44185,596,341,14.09
e7HuSTp_2rA,James Blunt as Chief Blunt Officer at Tinder,Tinder,24,60283,217,12,20,14.09
G6LbbzXBwVQ,COME SHOPPING WITH ME + HAUL: HOMESENSE EDITION | Hello October Vlog | AD,HelloOctoberxo,26,75664,2619,93,239,14.09
mG7GBGcABYQ,How to pronounce German Car Names,Speed Comparer,2,89514,538,37,103,14.09
w_tHH-7qNKE,NARS PowerMatte Liquid Lipstick Try On and Review,pixiwoo,26,80953,3767,53,376,14.09
E2zIK6ktxIk,"Oscar De La Hoya On Why Mayweather vs McGregor Was Disrespectful To Boxing, Predicts Canelo vs GGG",Breakfast Club Power 105.1 FM,24,547462,4645,1279,3682,14.09
VOvSXVkQw3g,The Cast of “It” Rates Everyday Scary Things | Teen Vogue,Teen Vogue,24,337686,10121,65,618,14.09
T9Lq2RNABTc,THE ULTIMATE AMY WINEHOUSE MAKEUP TUTORIAL with Guest Artist Valli O’Reilly,Lisa Eldridge,26,188572,8765,204,493,14.09
zFNapd-oPd8,WTF HAVE I BEEN SENT? MY MOST EPIC UNBOXING YET - THE QUEEN EDITION!,Patricia Bright,26,342639,16582,218,2550,14.09
8TsNkgW2ox0,Foo Fighters - The Line (Audio),foofightersVEVO,10,681308,24556,399,1815,14.09
OdbMKQGPQ5U,(ZO) Lonzo Ball - Melo Ball 1 Ft. Kenneth Paige,HIPHOPNMORE,10,455309,5288,321,516,14.09
lBspB4K-F-c,American Horror Story: CULT BEE HIVE,Madeyewlook,26,605425,29993,301,470,14.09
PbGSiJ9iat8,U2 - You’re The Best Thing About Me (Lyric Video),U2VEVO,10,1976278,32733,1435,2866,14.09
9cEk9D1eI1k,Howell and Lester's KITCHEN NIGHTMARES - Overcooked!,DanAndPhilGAMES,20,914602,75684,256,7438,14.09
TO0JueyL1Qc,Carpool Karaoke: Shakira + Trevor Noah,Shakira,22,72491,1806,26,133,14.09
hcRMFc3ivgM,Teen Who Anthony Weiner Sexted Comes Forward: 'I Was Disgusted.',Inside Edition,25,60628,976,76,315,14.09
rAh_16nooZA,"ONLINE SHOPPING HAUL 2017! (with me, a shopaholic)",Amber Scholl,26,392014,21510,354,1567,14.09
scIizw2asro,Bill Skarsgård's Demonic “IT Smile  - CONAN on TBS,Team Coco,23,3619251,47568,993,4017,15.09
E-6LUtmwymo,Shawn Mendes Got Roughed Up by Drake's Security Team,The Tonight Show Starring Jimmy Fallon,23,612932,26114,210,1387,15.09
7YAAyUFL1GQ,Fall Out Boy - The Last Of The Real Ones,FallOutBoyVEVO,10,754452,74303,947,10379,15.09
CYoRmfI0LUc,"Hello, world. Meet our baby girl: Alexis Olympia Ohanian, Jr.",Alexis Ohanian,28,1920241,20272,4006,7615,15.09
T24uu3ZOllQ,Champions League Highlights | Feyenoord 0-4 Manchester City,BT Sport,17,145342,1820,53,273,15.09
XpVt6Z1Gjjo,1 YEAR OF VLOGGING -- HOW LOGAN PAUL CHANGED YOUTUBE FOREVER!,Logan Paul Vlogs,24,5853747,361416,22019,54666,15.09
0eKdNcP4xrM,"SOY PABLO Extended Trailer  -- A Bad Lip Reading of Narcos, a Netflix Original Series",Bad Lip Reading,23,960528,42543,773,3130,15.09
sjlHnJvXdQs,iPhone X (parody),jacksfilms,23,2587155,144158,1480,9933,15.09
xHvVhhFvLtY,SPIKED by a Sea Urchin?,Brave Wilderness,15,1936912,42199,835,7351,15.09
LolP3Y7_Irs,BLINDFOLD GYMNASTICS CHALLENGE😱,Nile Wilson,17,168197,7101,210,241,15.09
jt2OHQh0HoQ,"Live Apple Event - Apple September Event 2017 - iPhone 8, iPhone X, iOS 11 - Apple Keynote",Apple Event,28,8260919,84514,15178,2049,15.09
F4ELqraXx-U,Lana Del Rey - White Mustang (Official Video),LanaDelReyVEVO,10,2888266,222480,3287,23533,15.09
P776CtTlYzs,VLOG DAY 1&2 | TAKING ON LOS ANGELES WITH MY BESTFRIENDS!,makeupbymichaelfinch,26,161886,10258,338,1274,15.09
ulVEd-TRl90,FENTY BEAUTY - Worth The Hype?! | Fleur De Force,Fleur DeForce,26,126204,5106,133,530,15.09
